dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
3.4355065789473676,4.318097808743751,4.349318783068783,4.529877140729707,0.982679463378046,0.9744395897161192,0.9734837312425986,0.9714022723809176,0.4097343741480406,0.3701802333505675,0.37548771400294767,0.36737543126892225,50.60194078947367,74.93613046484417,77.53126322751328,83.8409344750559,0.003876401662049859,0.003534910994238313,0.0035749756795722403,0.0033794825439459756,0.06226075539254129,0.05945511747728965,0.05979110033752716,0.05813331698730063,Light Coffee
3.4808157894736844,4.36542655036698,4.401130952380958,4.579818636315286,0.9822141294632311,0.9738254793091703,0.9728606448562801,0.9707261847278551,0.4055728312868643,0.36667660669131386,0.370540047389731,0.36338472679904954,52.04364473684207,76.8584459100096,79.47901455026461,85.9593793213488,0.0037889289733379484,0.003460438176267236,0.003490270647868201,0.0033026011264214233,0.06155427664539604,0.05882548917150827,0.059078512573254596,0.05746826190534583,Light Coffee
4.0229407894736875,4.3433810232953896,4.507440476190475,4.902849430911605,0.9728566347768477,0.9686715819285706,0.9651510587114229,0.9600720855564495,0.4310898796326679,0.4177367020290493,0.4170106953584428,0.39945124758991896,80.61659868421059,93.43476757791723,103.69020502645496,119.08204579300067,0.0054418002510387845,0.005164352139151556,0.0053335619497284475,0.004955947581571338,0.07376855868890746,0.07186342699281434,0.07303123954670664,0.07039849133022197,Light Coffee
3.223032894736842,3.95505797255611,3.8048544973544955,3.905907616211039,0.9754541202864091,0.9656990188901766,0.9679222763874402,0.9662898402987635,0.4676900689021011,0.4301823991116102,0.4375943215556418,0.43176031828348505,60.220019736842055,84.58727794915436,78.85853174603177,83.13028534198489,0.010110324813885033,0.009370811756338204,0.009679046092459618,0.009331583577024877,0.10055011095908861,0.0968029532418211,0.09838214315850015,0.09660012203421317,Light Coffee
2.852197368421054,3.5041617912987975,3.583068783068783,3.7428465056908835,0.9819336068475752,0.972878979363092,0.9705360047417593,0.9693614525917521,0.5235578941259098,0.49288083088150847,0.49984231258166273,0.4882292021985538,58.66517105263161,88.70828901180731,95.98265873015876,100.21355440910544,0.015332992230782553,0.014326933990051244,0.014775978962829981,0.014192260945691888,0.1238264601399174,0.11969517112252794,0.12155648465972509,0.11913127610200391,Light Coffee
2.855631578947367,3.503596691841295,3.5834722222222237,3.745047069460697,0.9819617808161613,0.9728706173982243,0.9705108665202079,0.9693625851922896,0.5237344908549819,0.49487397681233053,0.5020137965227436,0.48920891816426154,58.70376315789477,88.93296590788214,96.27902777777784,100.43264679289436,0.014608911184210524,0.01377013951481278,0.014210672184254362,0.013611119281237477,0.1208673288536258,0.11734623775312432,0.11920852395803902,0.1166667016814887,Light Coffee
2.8681973684210518,3.5224710137219435,3.600674603174601,3.7601784384639956,0.9817483694399296,0.9725744184118476,0.97019827506214,0.9690537045868243,0.5243864981524301,0.4933492093708379,0.500244936490103,0.4880336332225435,59.224723684210495,89.64099563876178,97.01383597883603,101.14844830337196,0.015847746991862876,0.014804078580379815,0.015256957523235633,0.014688241691049021,0.12588783496376,0.12167201231334926,0.12351905732815335,0.12119505638040283,Light Coffee
2.841861842105262,3.4972542814594196,3.576455026455026,3.7332331666843936,0.9821856839744488,0.9731132565412876,0.9707923538799134,0.969682466383592,0.52766710720515,0.4979928698108112,0.5029580726520315,0.49223905506968835,57.84642763157898,87.94115652590156,95.1460978835978,99.16249601106269,0.01625485729743768,0.015205414837334692,0.01559020700358332,0.015038213754237856,0.12749453830434337,0.1233102381691589,0.12486075045258746,0.12263039490370181,Light Coffee
2.8413355263157887,3.499228805446227,3.5827050264550264,3.734237049250082,0.9822756153815791,0.9731117896959616,0.970747830681071,0.969715356141846,0.5264403142756349,0.4976624316443636,0.5030936845515959,0.4919146690033097,57.462717105263145,87.80535315391975,95.13831349206347,98.89665328156579,0.016581319836391963,0.01566967112502182,0.015991379654999853,0.01555882803169337,0.12876847376742478,0.12517855696972152,0.1264570269103297,0.12473503129311096,Light Coffee
3.9720328947368424,4.289769705350496,4.456157407407407,4.8491782789064946,0.9736714608691199,0.9695276287444554,0.9660880962191658,0.961070234271753,0.4322647396990997,0.4207461040435559,0.41811702945031276,0.4007865631256658,77.82837499999997,90.45426018508668,100.42925264550266,115.55932879480918,0.0054527967235110785,0.005219400248906975,0.0053347139987682275,0.004996737795894063,0.07384305467348354,0.07224541680208492,0.07303912649236864,0.07068760708847105,Light Coffee
4.021815789473684,4.344105680246781,4.510899470899469,4.901213966599295,0.9728056940091322,0.9686055074222326,0.9650690832421615,0.9600104620139495,0.4309853430811636,0.41754173509755793,0.41651375415016495,0.3994723396888582,80.38523684210527,93.18752659291566,103.4421825396825,118.70005185618547,0.0054694420879501365,0.005167021048407294,0.005313818224048877,0.0049623589704221,0.07395567650931291,0.0718819939095132,0.07289594106703663,0.07044401302042708,Light Coffee
3.8583684210526323,4.5517032762472045,4.558988095238093,4.7634427188596975,0.9744910335082139,0.9651313248105979,0.9636644631708329,0.9618485937700798,0.4317195722780172,0.3977011749663926,0.403675256624638,0.39427827021392897,73.56217105263157,100.91803398574618,104.91728174603179,110.41877193915529,0.004988681829986148,0.004503399042633535,0.004687570949161554,0.004444398994470118,0.0706306012291142,0.0671073695106099,0.06846583782560142,0.06666632579098775,Light Coffee
3.803447368421053,4.4933517710881805,4.498505291005286,4.7033294330390385,0.975139108778795,0.9658838076655228,0.9644796210810401,0.9626883210505957,0.4365028257030563,0.40398109373519797,0.41055844719412316,0.40049715931690355,71.18155263157895,98.0350627592809,101.83031746031746,107.21747686416329,0.005585375281336565,0.005053115962482049,0.00524183074207049,0.005000829447175628,0.07473536834281722,0.07108527247244713,0.07240048854856222,0.07071654295266157,Light Coffee
3.4099078947368424,4.286565259014997,4.119007936507936,4.211546643974047,0.9745169684900142,0.9614577367556009,0.9634678909707451,0.963103953103358,0.46317411606651343,0.4291660205213515,0.4389854381184632,0.42408083449802275,67.89467105263162,103.22572066801403,97.55047619047619,98.81676151473242,0.008331177718144043,0.007788054092434449,0.00807907927059713,0.0076444392252716245,0.09127528536325724,0.08824995236505484,0.08988369858098369,0.08743248381049017,Light Coffee
3.311447368421052,4.175792468886288,4.0087235449735426,4.094564408041696,0.9760378617040802,0.9635470978957269,0.9655156869383039,0.9651904836041604,0.47652103758241104,0.44353203569079164,0.4519241242404576,0.43919160777933114,63.79181578947367,97.54522125305817,92.00337962962956,93.14765716413142,0.008523008266966755,0.008002451209637365,0.008261425373904705,0.007828790140946807,0.09232014009395108,0.08945642072896369,0.09089238347576052,0.08848045061451036,Light Coffee
3.4074144736842116,4.28529544729284,4.120886243386245,4.207404797361981,0.9745055549289688,0.9614566263677161,0.963461693637646,0.963107354545754,0.46581379203355444,0.43229863477824304,0.4415596886253818,0.42902493861787055,68.24654605263153,103.70567625784489,98.01675925925932,99.2640344112328,0.00805288328860803,0.007501308181889394,0.007778329689643347,0.007394195435544833,0.08973785872533414,0.08661009284078498,0.08819483935947356,0.08598950770614304,Light Coffee
3.1924736842105275,3.917428996915222,3.7622883597883585,3.8670886075949404,0.9757789604576378,0.9661090537270076,0.968324044429642,0.9667196614404487,0.473146829434765,0.4381445778043906,0.44660695068409156,0.43859662899461976,59.39686842105267,83.54907722582703,77.85085978835978,82.04383842144453,0.010238063755193908,0.009629100970010896,0.010000537542691966,0.009598372292532291,0.10118331757356994,0.09812798260440747,0.10000268767734179,0.09797128299931715,Light Coffee
3.795144736842107,4.527935857887459,4.741719576719575,4.966446388682055,0.980849550091773,0.9737635276866552,0.9736225256340915,0.9715525212209412,0.4541815907725194,0.4221819966248715,0.41495065141934756,0.4044132030076078,89.81302631578944,123.68111105201575,123.9695502645502,134.10417109881925,0.007764598878981995,0.007183054167523162,0.0071340651332549455,0.006756318189712149,0.08811696135808358,0.08475290064371344,0.08446339522689664,0.08219682591020257,Medium Coffee
3.2155460526315762,3.9893561855121797,3.905661375661374,4.108778321455164,0.9793644915903991,0.9688600910886987,0.96870660295556,0.9665034482989793,0.47501262422320173,0.45024462288375117,0.46088577325731384,0.4445673895222198,70.05554605263154,106.36111184980321,106.51392857142861,114.41054143176258,0.008974218793282545,0.008465611473919806,0.008735666147889197,0.008292514671094599,0.09473235346639787,0.09200875759361066,0.09346478560339823,0.09106324544564948,Medium Coffee
3.224644736842105,4.00026592915647,3.918306878306877,4.117726837570473,0.9793592522137277,0.96880229046626,0.9686281317210249,0.9664494068427795,0.47373646865448016,0.44797870777857457,0.4586535145086624,0.44360914391954104,69.97959210526312,106.41691043506007,106.63792328042327,114.44275874906931,0.009158308193386427,0.00860664839326118,0.008882137498775224,0.00846714776304218,0.09569905011747205,0.09277202376396228,0.0942450927039452,0.09201710581757165,Medium Coffee
